"","SHELFMARK","MID","Run","BB","SP","BD","CL","INC","BBID","BBNF","BBF1T","BBF1ID","BBF2T","BBF2ID","BBF3T","BBF3ID","BBF4T","BBF4ID","SPID","SPNF","SPF1T","SPF1ID","SPF2T","SPF2ID","SPF3T","SPF3ID","SPF4T","SPF4ID","SPF5T","SPF5ID","SPF6T","SPF6ID","SPF7T","SPF7ID","SPF8T","SPF8ID","BD1ID","BD2ID","CLP1","CLP1CSR","CLP2","CLP2CSR","BD1BDCLC1ID","BD2BDCLC1ID","BD2CSR1ID","BD1BDCLC2ID","BD2BDCLC2ID","BD2CSR2ID","SR","AR","SIR","VSR","KCR"
"6303","Sarmatia1207","MID1230036908",1,2,3,0,0,36908,"CID1101295",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101294",6,"sewing recesses","FID10120912","sewing recesses","FID10120913","sewing recesses","FID10120914","sewing recesses","FID10120915","sewing recesses","FID10120916","sewing recesses","FID10120917",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6304","Sarmatia1208","MID1019036909",1,0,1,9,0,36909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101296","CID1101297",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6305","Sarmatia1209","MID1209036910",1,2,0,9,0,36910,"CID1101298",2,"knife-cut recesses","FID10120918","knife-cut recesses","FID10120919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101299","CID1101300",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6306","Sarmatia1213","MID1019036914",1,0,1,9,0,36914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101313","CID1101314",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6307","Sarmatia1214","MID1230036915",1,2,3,0,0,36915,"CID1101316",2,"knife-cut recesses","FID10120941","knife-cut recesses","FID10120942",NA,NA,NA,NA,"CID1101315",6,"sewing recesses","FID10120935","sewing recesses","FID10120936","sewing recesses","FID10120937","sewing recesses","FID10120938","sewing recesses","FID10120939","sewing recesses","FID10120940",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE
"6308","Sarmatia1219","MID1209036918",1,2,0,9,0,36918,"CID1101325",2,"v-shaped recesses",NA,"v-shaped recesses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101326","CID1101327",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
"6309","Sarmatia1220","MID1230036919",1,2,3,0,0,36919,"CID1101329",2,"v-shaped recesses","FID10120951","v-shaped recesses","FID10120952",NA,NA,NA,NA,"CID1101328",8,"v-shaped recesses","FID10120951","v-shaped recesses","FID10120952","sewing recesses","FID10120953","sewing recesses","FID10120954","sewing recesses","FID10120955","sewing recesses","FID10120956","sewing recesses","FID10120957","sewing recesses","FID10120958",NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
"6310","Sarmatia1227","MID1230036923",1,2,3,0,0,36923,"CID1101343",2,"sawn-in recesses","FID10120971","sawn-in recesses","FID10120972",NA,NA,NA,NA,"CID1101342",2,"sawn-in recesses","FID10120971","sawn-in recesses","FID10120972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"6311","Sarmatia1230","MID1230036925",1,2,3,0,0,36925,"CID1101349",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101348",6,"sewing recesses","FID10120975","sewing recesses","FID10120976","sewing recesses","FID10120977","sewing recesses","FID10120978","sewing recesses","FID10120979","sewing recesses","FID10120980",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6312","Sarmatia1232","MID1230036926",1,2,3,0,0,36926,"CID1101351",2,"knife-cut recesses","FID10120985","knife-cut recesses","FID10120986",NA,NA,NA,NA,"CID1101350",4,"sewing recesses","FID10120981","sewing recesses","FID10120982","sewing recesses","FID10120983","sewing recesses","FID10120984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE
"6313","Sarmatia1234","MID1209036927",1,2,0,9,0,36927,"CID1101352",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101353","CID1101354",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6314","Sarmatia1241","MID1234036932",1,2,3,4,0,36932,"CID1101372",2,"sawn-in recesses","FID10121008","sawn-in recesses","FID10121009",NA,NA,NA,NA,"CID1101371",8,"sawn-in recesses","FID10121008","sawn-in recesses","FID10121009","sewing recesses","FID10121010","sewing recesses","FID10121011","sewing recesses","FID10121012","sewing recesses","FID10121013","sewing recesses","FID10121014","sewing recesses","FID10121015","CID1101373",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"6315","Sarmatia1246","MID1234036935",1,2,3,4,0,36935,"CID1101383",2,"v-shaped recesses","FID10121023","v-shaped recesses","FID10121024",NA,NA,NA,NA,"CID1101382",8,"v-shaped recesses","FID10121023","v-shaped recesses","FID10121024","adhesive recesses","FID10121025","adhesive recesses","FID10121026","sewing recesses","FID10121027","sewing recesses","FID10121028","sewing recesses","FID10121029","sewing recesses","FID10121030","CID1101384",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"6316","Sarmatia1250","MID1236036938",1,2,3,6,0,36938,"CID1101394",2,"knife-cut recesses","FID10121047","knife-cut recesses","FID10121048",NA,NA,NA,NA,"CID1101393",4,"sewing recesses","FID10121043","sewing recesses","FID10121044","sewing recesses","FID10121045","sewing recesses","FID10121046",NA,NA,NA,NA,NA,NA,NA,NA,"CID1101395","CID1101396",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE
"6317","Sarmatia1253","MID1230036941",1,2,3,0,0,36941,"CID1101406",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101405",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6318","Sarmatia1263","MID1209036949",1,2,0,9,0,36949,"CID1101435",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101436","CID1101437",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6319","Sarmatia1268","MID1230036952",1,2,3,0,0,36952,"CID1101447",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101446",3,"adhesive recesses","FID10121107","adhesive recesses","FID10121108","adhesive recesses","FID10121109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"6320","Sarmatia1270","MID1236036953",1,2,3,6,0,36953,"CID1101449",2,"v-shaped recesses","FID10121110","v-shaped recesses","FID10121111",NA,NA,NA,NA,"CID1101448",6,"v-shaped recesses","FID10121110","v-shaped recesses","FID10121111","sewing recesses","FID10121112","sewing recesses","FID10121113","sewing recesses","FID10121114","sewing recesses","FID10121115",NA,NA,NA,NA,"CID1101450","CID1101451",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
"6321","Sarmatia1272","MID1230036954",1,2,3,0,0,36954,"CID1101453",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101452",4,"sewing recesses","FID10121116","sewing recesses","FID10121117","sewing recesses","FID10121118","sewing recesses","FID10121119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6322","Sarmatia1282","MID1200036962",1,2,0,0,0,36962,"CID1101482",4,"sawn-in recesses",NA,"sawn-in recesses",NA,"knife-cut recesses","FID10121152","knife-cut recesses","FID10121153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE
"6323","Sarmatia1286","MID1210036965",1,2,1,0,0,36965,"CID1101491",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6324","Sarmatia1302","MID1209036977",1,2,0,9,0,36977,"CID1101536",2,"knife-cut recesses","FID10121189","knife-cut recesses","FID10121190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101537","CID1101538",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6325","Sarmatia1314","MID1230036987",1,2,3,0,0,36987,"CID1101576",4,"sawn-in recesses","FID10121219","sawn-in recesses","FID10121220","knife-cut recesses","FID10121227","knife-cut recesses","FID10121228","CID1101575",8,"sawn-in recesses","FID10121219","sawn-in recesses","FID10121220","sewing recesses","FID10121221","sewing recesses","FID10121222","sewing recesses","FID10121223","sewing recesses","FID10121224","sewing recesses","FID10121225","sewing recesses","FID10121226",NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE
"6326","Sarmatia1317","MID1209036989",1,2,0,9,0,36989,"CID1101581",2,"knife-cut recesses","FID10121235","knife-cut recesses","FID10121236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101582","CID1101583",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6327","Sarmatia1318","MID1230036990",1,2,3,0,0,36990,"CID1101585",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101584",6,"sewing recesses","FID10121237","sewing recesses","FID10121238","sewing recesses","FID10121239","sewing recesses","FID10121240","sewing recesses","FID10121241","sewing recesses","FID10121242",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6328","Sarmatia1320","MID1230036992",1,2,3,0,0,36992,"CID1101591",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101590",6,"sewing recesses","FID10121245","sewing recesses","FID10121246","sewing recesses","FID10121247","sewing recesses","FID10121248","sewing recesses","FID10121249","sewing recesses","FID10121250",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6329","Sarmatia1326","MID1229036996",1,2,2,9,0,36996,"CID1101605",2,"knife-cut recesses","FID10121271","knife-cut recesses","FID10121272",NA,NA,NA,NA,"CID1101604",6,"adhesive recesses","FID10121265","adhesive recesses","FID10121266","sewing recesses","FID10121267","sewing recesses","FID10121268","sewing recesses","FID10121269","sewing recesses","FID10121270",NA,NA,NA,NA,"CID1101606","CID1101607",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"6330","Rhaetia0001","MID1230037001",1,2,3,0,0,37001,"CID1101625",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101624",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6331","Rhaetia0009","MID1230037007",1,2,3,0,0,37007,"CID1101647",2,"sawn-in recesses","FID10121317","sawn-in recesses","FID10121318",NA,NA,NA,NA,"CID1101646",2,"sawn-in recesses","FID10121317","sawn-in recesses","FID10121318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"6332","Rhaetia0013","MID1209037010",1,2,0,9,0,37010,"CID1101656",2,"sawn-in recesses",NA,"sawn-in recesses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101657","CID1101658",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"6333","Rhaetia0018","MID1237037013",1,2,3,7,0,37013,"CID1101668",4,"sawn-in recesses","FID10121344","sawn-in recesses","FID10121345","knife-cut recesses","FID10121346","knife-cut recesses","FID10121347","CID1101667",2,"sawn-in recesses","FID10121344","sawn-in recesses","FID10121345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101669","CID1101670",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE
"6334","Rhaetia0019","MID1230037014",1,2,3,0,0,37014,"CID1101672",2,"v-shaped recesses","FID10121348","v-shaped recesses","FID10121349",NA,NA,NA,NA,"CID1101671",2,"v-shaped recesses","FID10121348","v-shaped recesses","FID10121349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
"6335","Rhaetia0025","MID1239337019",1,2,3,9,3,37019,"CID1101690",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101689",4,"sewing recesses","FID10121376","sewing recesses","FID10121377","sewing recesses","FID10121378","sewing recesses","FID10121379",NA,NA,NA,NA,NA,NA,NA,NA,"CID1101691","CID1101692",TRUE,FALSE,FALSE,FALSE,"CID1101693","CID1101693",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6336","Rhaetia0027","MID1230037020",1,2,3,0,0,37020,"CID1101695",4,"v-shaped recesses","FID10121380","v-shaped recesses","FID10121381","knife-cut recesses","FID10121382","knife-cut recesses","FID10121383","CID1101694",2,"v-shaped recesses","FID10121380","v-shaped recesses","FID10121381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE
"6337","Rhaetia0028","MID1239337021",1,2,3,9,3,37021,"CID1101697",2,"v-shaped recesses","FID10121384","v-shaped recesses","FID10121385",NA,NA,NA,NA,"CID1101696",4,"v-shaped recesses","FID10121384","v-shaped recesses","FID10121385","adhesive recesses","FID10121386","adhesive recesses","FID10121387",NA,NA,NA,NA,NA,NA,NA,NA,"CID1101698","CID1101699",TRUE,FALSE,FALSE,FALSE,"CID1101700","CID1101700",NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
"6338","Rhaetia0030","MID1239337023",1,2,3,9,3,37023,"CID1101706",2,"knife-cut recesses","FID10121401","knife-cut recesses","FID10121402",NA,NA,NA,NA,"CID1101705",3,"adhesive recesses","FID10121398","adhesive recesses","FID10121399","adhesive recesses","FID10121400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101707","CID1101708",TRUE,TRUE,FALSE,FALSE,"CID1101709","CID1101709","FID10121403",NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"6339","Rhaetia0032","MID1230037025",1,2,3,0,0,37025,"CID1101715",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101714",4,"sewing recesses","FID10121408","sewing recesses","FID10121409","sewing recesses","FID10121410","sewing recesses","FID10121411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6340","Rhaetia0037","MID1230037029",1,2,3,0,0,37029,"CID1101729",4,"v-shaped recesses","FID10121425","v-shaped recesses","FID10121426","knife-cut recesses","FID10121427","knife-cut recesses","FID10121428","CID1101728",2,"v-shaped recesses","FID10121425","v-shaped recesses","FID10121426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE
"6341","Rhaetia0040","MID1230037031",1,2,3,0,0,37031,"CID1101735",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101734",4,"sewing recesses","FID10121433","sewing recesses","FID10121434","sewing recesses","FID10121435","sewing recesses","FID10121436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6342","Rhaetia0042","MID1209037032",1,2,0,9,0,37032,"CID1101736",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101737","CID1101738",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"6343","Rhaetia0043","MID1230037033",1,2,3,0,0,37033,"CID1101740",2,"knife-cut recesses","FID10121441","knife-cut recesses","FID10121442",NA,NA,NA,NA,"CID1101739",4,"sewing recesses","FID10121437","sewing recesses","FID10121438","sewing recesses","FID10121439","sewing recesses","FID10121440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE
"6344","Rhaetia0051","MID1238037038",1,2,3,8,0,37038,"CID1101758",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101757",3,"adhesive recesses","FID10121465","adhesive recesses","FID10121466","adhesive recesses","FID10121467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101759","CID1101760",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"6345","Rhaetia0058","MID1238037043",1,2,3,8,0,37043,"CID1101778",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101777",2,"adhesive recesses","FID10121491","adhesive recesses","FID10121492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101779","CID1101780",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"6346","Rhaetia0059","MID1239337044",1,2,3,9,3,37044,"CID1101782",4,"v-shaped recesses","FID10121493","v-shaped recesses","FID10121494","knife-cut recesses","FID10121499","knife-cut recesses","FID10121500","CID1101781",6,"v-shaped recesses","FID10121493","v-shaped recesses","FID10121494","sewing recesses","FID10121495","sewing recesses","FID10121496","sewing recesses","FID10121497","sewing recesses","FID10121498",NA,NA,NA,NA,"CID1101783","CID1101784",TRUE,FALSE,FALSE,FALSE,"CID1101785","CID1101785",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE
"6347","Rhaetia0063","MID1230037046",1,2,3,0,0,37046,"CID1101791",2,"knife-cut recesses","FID10121509","knife-cut recesses","FID10121510",NA,NA,NA,NA,"CID1101790",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6348","Rhaetia0067","MID1230037050",1,2,3,0,0,37050,"CID1101805",2,"knife-cut recesses","FID10121523","knife-cut recesses","FID10121524",NA,NA,NA,NA,"CID1101804",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6349","Rhaetia0072","MID1220037055",1,2,2,0,0,37055,"CID1101823",2,"knife-cut recesses","FID10121546","knife-cut recesses","FID10121547",NA,NA,NA,NA,"CID1101822",3,"adhesive recesses","FID10121543","adhesive recesses","FID10121544","adhesive recesses","FID10121545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"6350","Rhaetia0078","MID1230037060",1,2,3,0,0,37060,"CID1101841",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101840",6,"sewing recesses","FID10121560","sewing recesses","FID10121561","sewing recesses","FID10121562","sewing recesses","FID10121563","sewing recesses","FID10121564","sewing recesses","FID10121565",NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"6351","Rhaetia0083","MID1239337063",1,2,3,9,3,37063,"CID1101851",2,"knife-cut recesses","FID10121576","knife-cut recesses","FID10121577",NA,NA,NA,NA,"CID1101850",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101852","CID1101853",TRUE,FALSE,FALSE,FALSE,"CID1101854","CID1101854",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6352","Rhaetia0087","MID1236037067",1,2,3,6,0,37067,"CID1101868",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101867",3,"adhesive recesses","FID10121588","adhesive recesses","FID10121589","adhesive recesses","FID10121590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101869","CID1101870",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"6353","Rhaetia0093","MID1230037072",1,2,3,0,0,37072,"CID1101888",2,"knife-cut recesses","FID10121620","knife-cut recesses","FID10121621",NA,NA,NA,NA,"CID1101887",4,"sewing recesses","FID10121616","sewing recesses","FID10121617","sewing recesses","FID10121618","sewing recesses","FID10121619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE
"6354","Rhaetia0095","MID1239337073",1,2,3,9,3,37073,"CID1101890",4,"v-shaped recesses","FID10121622","v-shaped recesses","FID10121623","knife-cut recesses","FID10121630","knife-cut recesses","FID10121631","CID1101889",8,"v-shaped recesses","FID10121622","v-shaped recesses","FID10121623","adhesive recesses","FID10121624","adhesive recesses","FID10121625","sewing recesses","FID10121626","sewing recesses","FID10121627","sewing recesses","FID10121628","sewing recesses","FID10121629","CID1101891","CID1101892",TRUE,FALSE,FALSE,FALSE,"CID1101893","CID1101893",NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE
"6355","Rhaetia0096","MID1239337074",1,2,3,9,3,37074,"CID1101895",0,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101894",2,"adhesive recesses","FID10121632","adhesive recesses","FID10121633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101896","CID1101897",TRUE,FALSE,FALSE,FALSE,"CID1101898","CID1101898",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"6356","Rhaetia0101","MID1234037078",1,2,3,4,0,37078,"CID1101912",2,"knife-cut recesses","FID10121646","knife-cut recesses","FID10121647",NA,NA,NA,NA,"CID1101911",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101913",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
"6357","Rhaetia0105","MID1239337081",1,2,3,9,3,37081,"CID1101923",2,"knife-cut recesses","FID10121662","knife-cut recesses","FID10121663",NA,NA,NA,NA,"CID1101922",6,"adhesive recesses","FID10121656","adhesive recesses","FID10121657","sewing recesses","FID10121658","sewing recesses","FID10121659","sewing recesses","FID10121660","sewing recesses","FID10121661",NA,NA,NA,NA,"CID1101924","CID1101925",TRUE,FALSE,FALSE,FALSE,"CID1101926","CID1101926",NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"6358","Rhaetia0107","MID1239337082",1,2,3,9,3,37082,"CID1101928",2,"v-shaped recesses","FID10121664","v-shaped recesses","FID10121665",NA,NA,NA,NA,"CID1101927",4,"v-shaped recesses","FID10121664","v-shaped recesses","FID10121665","adhesive recesses","FID10121666","adhesive recesses","FID10121667",NA,NA,NA,NA,NA,NA,NA,NA,"CID1101929","CID1101930",TRUE,FALSE,FALSE,FALSE,"CID1101931","CID1101931",NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
"6359","Rhaetia0111","MID1230037085",1,2,3,0,0,37085,"CID1101941",2,"knife-cut recesses","FID10121686","knife-cut recesses","FID10121687",NA,NA,NA,NA,"CID1101940",2,"adhesive recesses","FID10121684","adhesive recesses","FID10121685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"6360","Rhaetia0126","MID1209037096",1,2,0,9,0,37096,"CID1101982",2,"knife-cut recesses","FID10121725","knife-cut recesses","FID10121726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CID1101983","CID1101984",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
